snapshot_date,snapshot_block,token_a,token_b,link_name,metric,observed,p01,p05,p10,p25,p50,p75,p90,p95,p99,p_value,n_iter
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,avg_token_holding_share,0.2762076258659363,0.032148294150829315,0.040813952684402466,0.04660006985068321,0.05868550390005112,0.07883411645889282,0.11057312041521072,0.1427997499704361,0.16480211913585663,0.2102353423833847,0.0007,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_a,0.31490105390548706,0.04243478178977966,0.05582699179649353,0.06454341858625412,0.08375853300094604,0.11066634953022003,0.1498185247182846,0.20301048457622528,0.23151040077209473,0.2785545885562897,0.0023,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_b,0.2375141978263855,0.007822106592357159,0.010171782225370407,0.011862694285809994,0.01660265401005745,0.028273578733205795,0.06172727420926094,0.14025233685970306,0.19009709358215332,0.2601723372936249,0.0142,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,median_token_value_usd,457.0146484375,342.89788818359375,350.8807067871094,354.697509765625,361.018798828125,366.99334716796875,373.2259521484375,379.4443359375,383.4664306640625,391.5574035644531,0.0,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,avg_token_holding_share,0.17339889705181122,0.026673708111047745,0.03450325131416321,0.03930773586034775,0.04925690218806267,0.0644744262099266,0.08786390721797943,0.12033917009830475,0.14203250408172607,0.18238206207752228,0.0144,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,dir_share_token_a,0.22089281678199768,0.0275109950453043,0.03738418221473694,0.04396961256861687,0.05867558717727661,0.08100971579551697,0.11402421444654465,0.1622767597436905,0.19206292927265167,0.23882906138896942,0.0214,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,median_token_value_usd,456.30877685546875,156.04336547851562,161.0921173095703,164.34011840820312,169.49349975585938,175.2041015625,180.03797912597656,184.78048706054688,186.86549377441406,192.2728729248047,0.0,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,YFI-SUSHI,avg_token_holding_share,0.2725738286972046,0.02921159379184246,0.036991506814956665,0.04238827899098396,0.05294749140739441,0.06878488510847092,0.09185609966516495,0.12655286490917206,0.18442119657993317,0.24141541123390198,0.0028,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,YFI-SUSHI,dir_share_token_a,0.3087508976459503,0.03468761593103409,0.04574484005570412,0.05388299748301506,0.07001867145299911,0.09432975947856903,0.12915697693824768,0.17766080796718597,0.20575495064258575,0.2570061683654785,0.0008,10000
2022-03-15,14391029,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xd533a949740bb3306d119cc777fa900ba034cd52,YFI-CRV,dir_share_token_a,0.23478393256664276,0.020055050030350685,0.027631687000393867,0.03320528194308281,0.045239150524139404,0.06543794274330139,0.09405632317066193,0.140127494931221,0.1700759381055832,0.21645598113536835,0.0049,10000
