snapshot_date,snapshot_block,token_a,token_b,link_name,metric,observed,p01,p05,p10,p25,p50,p75,p90,p95,p99,p_value,n_iter
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,link_size,7659.0,5764.0,5814.0,5838.0,5882.0,5930.0,5978.0,6020.0,6048.0,6097.0,0.0,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,avg_token_holding_share,0.2774217128753662,0.030789095908403397,0.04064613953232765,0.0468832403421402,0.059108443558216095,0.07877713441848755,0.11070772260427475,0.1424366980791092,0.16073298454284668,0.201199471950531,0.0002,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_a,0.33177584409713745,0.038598403334617615,0.054396990686655045,0.0641256719827652,0.08498527109622955,0.11198705434799194,0.1496138870716095,0.19575440883636475,0.22514720261096954,0.2710581123828888,0.0007,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_b,0.22306759655475616,0.008201955817639828,0.010984557680785656,0.012975200079381466,0.01830698736011982,0.02955523133277893,0.05793524533510208,0.149989515542984,0.17598094046115875,0.2501445710659027,0.0137,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,median_token_value_usd,279.7808837890625,223.0247802734375,227.7014923095703,230.28396606445312,234.70042419433594,239.88450622558594,245.23574829101562,250.21018981933594,253.34422302246094,259.6581726074219,0.0,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,gini_token_holding_share,0.988108995944349,0.963519811630249,0.9717903733253479,0.9752569794654846,0.9800429344177246,0.9845000505447388,0.9888094067573547,0.991147518157959,0.9920262694358826,0.993456244468689,0.2894,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__unknown_smart_contract,0.05744896396014968,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__mev-bot,0.0013997172758830694,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__fund,0.08673833116461056,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__custodian,0.001564031471828106,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__cex,0.6345247576028954,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__misc,0.021834337438132206,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__EOA,0.03998839528247416,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__lending-centralized,0.008270935897807412,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__yield,0.0007792714930748326,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__smart-contract-platform,0.039489520258393085,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__lending-decentralized,0.007209065983558656,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__bridge,0.044007112594861245,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__blockchain-scaling,0.0004903868113244098,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__dex,0.05625524701439178,,,,,,,,,,,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,link_size,4807.0,4328.0,4370.0,4392.0,4429.0,4471.0,4512.0,4549.0,4574.0,4613.0,0.0,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,avg_token_holding_share,0.20507360994815826,0.025616677477955818,0.034415751695632935,0.03965601697564125,0.05006206035614014,0.06490316987037659,0.08715885132551193,0.11938796192407608,0.14112569391727448,0.17999596893787384,0.0024,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,dir_share_token_a,0.2698304355144501,0.024394195526838303,0.03579059988260269,0.04365566000342369,0.06030219420790672,0.08336980640888214,0.11354213953018188,0.16060563921928406,0.18948687613010406,0.2326190173625946,0.0021,10000
2022-05-15,14779829,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,YFI-MKR,dir_share_token_b,0.14031679928302765,0.011798969469964504,0.016659051179885864,0.01998315006494522,0.027444757521152496,0.03952772915363312,0.0560130849480629,0.09852863103151321,0.19361191987991333,0.23691675066947937,0.0587,10000
