snapshot_date,snapshot_block,token_a,token_b,link_name,metric,observed,p01,p05,p10,p25,p50,p75,p90,p95,p99,p_value,n_iter
2021-02-15,11861210,0x111111111117dc0aa78b770fa6a738034120c302,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,1INCH-SUSHI,median_token_value_usd,1689.5771484375,1299.6435546875,1332.9287109375,1349.665771484375,1379.4013671875,1412.2257080078125,1449.4930419921875,1479.9375,1493.313232421875,1531.01513671875,0.0,10000
2021-02-15,11861210,0x111111111117dc0aa78b770fa6a738034120c302,0xba100000625a3754423978a60c9317c58a424e3d,1INCH-BAL,median_token_value_usd,1095.189208984375,934.5844116210938,955.3877563476562,962.6137084960938,979.3715209960938,993.5401611328125,1010.5816650390625,1029.6875,1043.71044921875,1065.952880859375,0.001,10000
2021-02-15,11861210,0x111111111117dc0aa78b770fa6a738034120c302,0xd533a949740bb3306d119cc777fa900ba034cd52,1INCH-CRV,median_token_value_usd,1381.9805908203125,1072.551513671875,1094.9515380859375,1110.844970703125,1134.8809814453125,1165.531494140625,1197.754150390625,1229.3929443359375,1245.1253662109375,1280.8255615234375,0.0,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,YFI-SUSHI,median_token_value_usd,1411.6318359375,860.7393798828125,889.8756713867188,909.9618530273438,944.1008911132812,984.4404296875,1025.800048828125,1064.2008056640625,1087.5191650390625,1133.2275390625,0.0,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xba100000625a3754423978a60c9317c58a424e3d,YFI-BAL,avg_token_holding_share,0.15745507180690765,0.014206403866410255,0.019444908946752548,0.02298532798886299,0.030814088881015778,0.04798595607280731,0.07750453054904938,0.10503695905208588,0.12402529269456863,0.1636137217283249,0.0137,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xba100000625a3754423978a60c9317c58a424e3d,YFI-BAL,dir_share_token_a,0.27829524874687195,0.01062675192952156,0.014678606763482094,0.017174547538161278,0.02410300076007843,0.040090132504701614,0.07914954423904419,0.1248340830206871,0.1663765162229538,0.22545063495635986,0.0014,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xba100000625a3754423978a60c9317c58a424e3d,YFI-BAL,median_token_value_usd,1084.1334228515625,452.52874755859375,477.356201171875,491.9419860839844,517.3673095703125,547.5726318359375,578.5438232421875,604.5906372070312,621.5670166015625,654.47705078125,0.0,10000
2021-02-15,11861210,0xba100000625a3754423978a60c9317c58a424e3d,0xd533a949740bb3306d119cc777fa900ba034cd52,BAL-CRV,median_token_value_usd,788.7557373046875,365.33770751953125,387.8146667480469,399.32342529296875,416.5916748046875,436.89520263671875,460.70172119140625,482.7954406738281,498.39312744140625,528.2055053710938,0.0,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xd533a949740bb3306d119cc777fa900ba034cd52,YFI-CRV,dir_share_token_a,0.17717796564102173,0.007492240983992815,0.010491516441106796,0.012589638121426105,0.017916925251483917,0.030611153692007065,0.0617869570851326,0.10654067248106003,0.15422795712947845,0.20972689986228943,0.0209,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0xd533a949740bb3306d119cc777fa900ba034cd52,YFI-CRV,median_token_value_usd,1515.990234375,618.0512084960938,654.7373657226562,673.244384765625,704.57861328125,740.766845703125,780.2345581054688,811.7921142578125,829.3079833984375,867.6522216796875,0.0,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,avg_token_holding_share,0.2545405626296997,0.024048933759331703,0.030350815504789352,0.035607047379016876,0.04963390529155731,0.07537489384412766,0.11435478925704956,0.15807507932186127,0.1845753788948059,0.23656286299228668,0.0062,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_a,0.2778433859348297,0.03171811252832413,0.04162856191396713,0.04851463437080383,0.06626136600971222,0.10462895780801773,0.15629668533802032,0.21705065667629242,0.25398340821266174,0.31850212812423706,0.0328,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_b,0.2312377691268921,0.005513773765414953,0.007641952950507402,0.009108684957027435,0.013212092220783234,0.021450160071253777,0.07307539880275726,0.19516801834106445,0.23060688376426697,0.29712721705436707,0.0484,10000
2021-02-15,11861210,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,median_token_value_usd,3200.746337890625,1624.2572021484375,1674.80419921875,1706.3861083984375,1758.069580078125,1809.717041015625,1855.0130615234375,1905.0096435546875,1935.3931884765625,1996.8365478515625,0.0,10000
