snapshot_date,snapshot_block,token_a,token_b,link_name,metric,observed,p01,p05,p10,p25,p50,p75,p90,p95,p99,p_value,n_iter
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,link_size,7365.0,5541.0,5592.0,5617.0,5658.0,5704.0,5751.0,5792.0,5817.0,5864.0,0.0,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,avg_token_holding_share,0.28394991159439087,0.0331341028213501,0.041212208569049835,0.046783946454524994,0.05841583386063576,0.07622824609279633,0.10935963690280914,0.14699265360832214,0.166805237531662,0.2183259278535843,0.0005,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_a,0.33127135038375854,0.04626903310418129,0.05794356390833855,0.06612253934144974,0.08337583392858505,0.10938279330730438,0.1430867463350296,0.20633308589458466,0.2401563823223114,0.2936948537826538,0.0013,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,dir_share_token_b,0.23662853240966797,0.007981195114552975,0.010252151638269424,0.012042127549648285,0.01679055020213127,0.02889186516404152,0.058201320469379425,0.14314478635787964,0.2029302567243576,0.2523973882198334,0.0163,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,median_token_value_usd,898.7357788085938,684.427734375,698.7300415039062,705.5516357421875,717.5530395507812,728.7197875976562,742.7039184570312,756.1279907226562,763.846435546875,781.6641845703125,0.0,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,gini_token_holding_share,0.9876491731132334,0.9633575081825256,0.9697909355163574,0.9729784727096558,0.977957010269165,0.9826294183731079,0.9877884387969971,0.9907126426696777,0.9917590618133545,0.993522047996521,0.2549,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__unknown_smart_contract,0.06302545939694641,,,,,,,,,,,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__fund,0.09086646161683418,,,,,,,,,,,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__cex,0.6222468683663317,,,,,,,,,,,10000
2022-01-15,14009885,0x0bc529c00c6401aef6d220be8c6ea1667f6ad93e,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,YFI-AAVE,label_share__custodian,0.0003707982258519182,,,,,,,,,,,10000
