,address,label,entity_name,entity_type,source,predicted_label
269,0x090f6da300300fBc0F06a8CeC9996525b4B4d308,,,EOA,,False
270,0x1512C7c4a4266dC9a56B1f21C8Cb19e13410e684,,,EOA,,False
271,0x1671a3e4A2519A653E66E827ef6eaE690ee86729,,,EOA,,False
272,0x2AAEd0D1bf9714DEf1CBFEC07289f6E69A18ba36,,,EOA,,False
273,0x2d8E85b308d9Cbe0cdD2A9AF8A07BE39DdA22b25,,,unknown_smart_contract,,False
274,0x3C36083e8E582f8eCc111EddaA51E39d25DbC78A,,,EOA,,False
275,0x443d338b05723868C3E3842096EB5F405cDb72C7,,,EOA,,False
276,0x5Bea34D58CA3D25C2Da5E2AeC7A49629C378B440,,,EOA,,False
277,0x5d5d08393e5bC93078F83a6a0B9077b474B9bAD4,,,EOA,,False
278,0x6555e1CC97d3cbA6eAddebBCD7Ca51d75771e0B8,,beacon-depositor; maker-vault-owner,EOA,etherscan,False
279,0x6bB8Bc41E668B7c8eF3850486C9455B5C86830b3,,maker-vault-owner; sybil-delegate,EOA,etherscan,False
280,0x6Fe973c9E9afC8BA578C6154873eac9B5eBA4d99,,,EOA,,False
281,0x7cd7A5a66d3cd2F13559d7F8a052Fa6014e07d35,,,EOA,,False
282,0x7DB3CA5AD4C8f648D21Fa7d682D3C6CA9d4F5dd7,,,EOA,,False
283,0x800190AD9241CC7f6BaC760B2539c66F8d02C45C,IEMOA,,unknown_smart_contract,,False
284,0x91963a58dAc80b0D4Bd0e2760E8f534172840033,,,EOA,,False
285,0x924CD9b60F4173DCDd5254ddD38C4F9CAB68FE6b,,,EOA,,False
286,0x9D50a80609AAE214b8d6c34FbbD010A9D4769A76,,,EOA,,False
287,0xa1B9ae88E04429E1c2A41eaE264aEc5d88914810,,,EOA,,False
288,0xB4E5A383F863E968EC435FBb117CE1250c6e48C7,,,EOA,,False
289,0xB71CD2a879c8D887eA8d75155ff51116178641C0,,,EOA,,False
290,0xb941F9b7566E7108332a9eC187D222A1Cc05e422,,,EOA,,False
291,0xbA304E6d2bBb7Bc84a247693E34Be1bed2e2cCc2,,,EOA,,False
292,0xc0AA8046f860996B7B6d366b6d71391e70C74376,,,EOA,,False
293,0xc191637E72c59C2060E73E89b6e26e64204d8105,,,unknown_smart_contract,,False
294,0xC1fCEc8E69B38BF8D5bA5bfd807c02ea80FdD2E3,,,EOA,,False
295,0xc6184dac486CcfE03556ff142a6e92261cf178B4,,,EOA,,False
296,0xcCa71809E8870AFEB72c4720d0fe50d5C3230e05,,beacon-depositor,EOA,,False
297,0xcd262b16421Ac23D13D345E4e08875374d5235bF,,,EOA,,False
298,0xD17D4e3B6580C9869b090A295ee21Fe2A23b80E4,,,EOA,,False
299,0xd3ad024299EBDA25a2731E5D2c56Ee8667E66838,,,EOA,,False
300,0xECB6a3E0E99700b32bb03BA14727d99FE8E538cf,,,EOA,,False
301,0xfAa65E44073e00E9Fa49249680cA97F4E84Ae9E5,,,EOA,,False
302,0x0945260089850bc72432072501c6f545F6b64Cec,,maker-vault-owner,EOA,,False
303,0x13C9D9b81513fe8eF119408F916B74118478Cb03,,,EOA,,False
304,0x4444A8552E9646C58a1f23D52170B666862050C0,,,EOA,,False
305,0x8CAE08aFEa69f1695797046DEEC22A19818a769B,,,EOA,,False
306,0x97e813B9a81d097e60a5E6311bc9A475199B67aE,,,EOA,,False
307,0x9b22770041e7b34Fd191Bf52e234CaBD3380e00C,,,EOA,,False
308,0xB2410C6961c3f89c319dD10D5Bb30A9eD4b5d192,,,EOA,,False
309,0xE969B11Deb3a2E479Ff55A86807802172E2331a5,,,EOA,,False
310,0x1EF6d167A6c03CAD53A3451FD526a5f434E70B91,,,EOA,,False
311,0x270042A7623A90e6eBe6Ae6e3263d61896B46906,,,EOA,,False
312,0x285D153589c8fe208C9F00cc966D7A1d32A9A655,,,EOA,,False
313,0x2B67A3c0b90f6aE4394210692F69968D02970126,,,EOA,,False
314,0x469024b8b117A16f9EdCB8d3754C34AfEDDeC753,,,EOA,,False
315,0x4b8a339be06FF31752a806995B72E76e93dD9106,,,EOA,,False
316,0x67e9a5894D2713553cd3cBC7D034Be9F1F830D3b,,,EOA,,False
317,0x6D2Dc1bF2A961C68fE8E9Aae10b975749cb0A556,,,unknown_smart_contract,,False
318,0x73f9B272aBda7A97CB1b237D85F9a7236EDB6F16,,,EOA,,False
319,0x76e75757Ac24E1f39C619a78f5186C15d1B47632,,,EOA,,False
320,0x818B2dD5c9D9a0a241977bf084d20E74E9030C60,,,EOA,,False
321,0x86904E32B0d7A8e1aB4DC4A02bae7ff93e9A2d33,,,EOA,,False
322,0x97960149fc611508748dE01202974d372a677632,,,EOA,,False
323,0x9cC5be83b211620cfe23e25bc65D6da6751BCf09,,,EOA,,False
324,0xA494C8bf3a9cF0d8a15048095f78fC1126a98801,,,EOA,,False
325,0xa64B6069CD630969253714E9a7e24D3f8455134D,,,EOA,,False
326,0xaC9e6fA8Ad5214F365E99eE96227598eA1E4B20c,,,EOA,,False
327,0xACE0163FFFa24D4589bAa47341dEe5cBf9D3b9b7,,,EOA,,False
328,0xb0aa08e7E588Ecc12705D10b084f84a77827A296,,,EOA,,False
329,0xB5F54ac4466f5ce7E0d8A5cB9FE7b8c0F35B7Ba8,,,unknown_smart_contract,,False
330,0xc860f7c0ba21A21618E4059a3DcD8F90190750ed,,,EOA,,False
331,0xE4D3DF079FBEF6529c893Ee4E9298711d480fF35,,,EOA,,False
332,0xe5782724e87bCd5A1f48737fF6CfeaF875AB5873,,,EOA,,False
333,0xFddE7aD56320B9CC691ad319a8fec2C8D6b993E6,,,EOA,,False
334,0x0176704E0caFcA37F3DF3fE803be19C62c7E56cD,,,EOA,,False
335,0x1C5e269331837415C69b5067f3f0a383676CC1e7,,,EOA,,False
336,0x3aEaCb8c72350Af1d9B3909f433790a19E79269F,,,EOA,,False
337,0x48555e8069978dB4b8cf8788732E13c2d704d340,,,EOA,,False
338,0x4DaC3e07316D2A31baABb252D89663deE8F76f09,,,unknown_smart_contract,,False
339,0x5A17989616C8f3f1372E7CAa6B0b988e80D7A322,,,EOA,,False
340,0x945aa143762Ead221EAa5Aa38faa5b5EeEa52482,,,EOA,,False
341,0x9E55244EB98E7861bbD9623F30f3b9FD8EeBE64c,,,EOA,,False
342,0xA0EA303e9Cea6ac082a9e57C34cb58ec8056f3C3,,,EOA,,False
343,0xB09C421D11CCE6d8915bE941C97b6f8De1198B75,,,EOA,,False
344,0xCC6E3Fd35F034F5baA27b6E74DCB197f084A8721,,,EOA,,False
345,0xd520E3662f2aF962DD6B42AD5b26d6FfCA561296,,,EOA,,False
346,0xd83Ae942bFd25f99D858eA474B0e7f0ea28F7735,,,unknown_smart_contract,,False
347,0x07834B06b5756056e065c0bD1639761Ab8297513,,,unknown_smart_contract,,False
348,0x0aCA67Fa70B142A3b9bF2eD89A81B40ff85dACdC,,,EOA,,False
349,0x42ad05d4f56456230C023Cd023ddbC9935903AB4,,,EOA,,False
350,0x43addE52C6C142912662D3e427709dB5caC9b811,,,EOA,,False
351,0x45BF64fC90f65Ee4ECc47C1b00B8f2fa797E7100,,,EOA,,False
352,0x4F76fF660dc5e37b098De28E6ec32978E4b5bEb6,,,EOA,,False
353,0x50664edE715e131F584D3E7EaAbd7818Bb20A068,,,EOA,,False
354,0x6E6dAc8B84711030253De957D266fDE8Ed9935eD,,,EOA,,False
355,0x7ECCcABB5e4FF4537f70B0A5018E8C0CfD53FfF4,,,EOA,,False
356,0x8E215D06Ea7EC1Fdb4fC5fD21768F4B34eE92EF4,,,EOA,,False
357,0x8f2F124f755e3a33025bE264066f07E5f9728b3e,,,unknown_smart_contract,,False
358,0x8f7e763680a5315F19116ED8C24D67936a99C48C,,,EOA,,False
359,0x9B54D1d45407506BCA3205CC940770371e091d1f,,,EOA,,False
360,0xcA7c767854B1E7305dE07247AB85E30543d1d9c9,,,EOA,,False
361,0xD6d6869333C5Cbf3AF8C973b17193D921Dbe2DF3,,,EOA,,False
362,0xE6Cf4B2F9DF9078D6c4a2697846be67620229Cf0,,,EOA,,False
363,0xF869842bDc723204a63547C1d293722E0F633CbF,,,EOA,,False
364,0xF8b0Bf1198cf82B1446A9e353f77DC37204e657e,,,EOA,,False
365,0x0CCf4ac22059923593f7b3997b1984160C032158,,True Ventures,fund,arkham,True
366,0x1467BAb3230e5dc57Bc8C92e69978994ce5B8eaB,,Crypto Finance Group,cex,arkham,True
367,0x15a8cb60B6d66D62c1c45ce28FBBfd26C8278738,,,EOA,,False
368,0x483456AEd1c5dc77fDa49C96faE52fCb718A170d,,,EOA,,False
369,0x4D7b618FBAdf32C3726082b67b8f68B75CC8c6Cc,,,EOA,,False
370,0x896b94f4f27f12369698C302e2049cAe86936BbB,,,EOA,,False
371,0x963F971A9a10926A0BB28be1F73e1B6160fB4B59,,,EOA,,False
372,0xb8Ac6DeC186496AD25ef7FDc7f341d93DB928d30,,Wintermute,fund,arkham,True
373,0xe3534F90E367F5bd62AF306d9F36804a82ba6cAc,,,EOA,,False
374,0xe3C9E09E49F75d7EC947484abf74579Ea5aa0e18,EMOA,,unknown_smart_contract,,False
375,0x0F5919610885bC1f837b9C28489736A5656d79e0,,,EOA,,False
376,0x17FF46a45d10d8b2ef5b14C73F859D116e10dB4f,,,EOA,,False
377,0x3136ED252D6EC340C7D2fb1285C15aDD1fd4e0fA,,,EOA,,False
378,0x370Ceca4fC1287ED99924bbA76259F6C771A6022,,,EOA,,False
379,0x495efC351e6b99342FAB15a32971cC1DeEd3614d,,,EOA,,False
380,0x5E583B6a1686f7Bc09A6bBa66E852A7C80d36F00,,,EOA,,False
381,0x69A8Ff64ed164eD3D757831D425Fdbe904186108,,,EOA,,False
382,0xa425f914e2CdC749d686e627325E7b6cd43efF6D,,,EOA,,False
383,0xAeEE0F86a109ADeA9b632e41D903E9edcAb4f8e6,,,EOA,,False
384,0xe5E47125D919c4EfDff82ab8792E319096492A87,,,EOA,,False
385,0xf4FA62dD4E815f12d9c54d7eC32031fB69cC78Cf,,,EOA,,False
386,0xf7C6104a11429803Fd643F9e86C111C11A557926,,,EOA,,False
387,0x08a61c799E05f983803F33696f5654a49e166d19,PCV,,unknown_smart_contract,,False
388,0x13e382dfe53207E9ce2eeEab330F69da2794179E,,,EOA,,False
389,0x2bc0105B6bB4C1E53cFD8070b65a0d858695Cd92,,,EOA,,False
390,0x2eCdc1191514B7e1eD44587822DFfAF7C670D6aE,,,EOA,,False
391,0x36cc7B13029B5DEe4034745FB4F24034f3F2ffc6,,,EOA,,False
392,0x43A330deC81bbd5E21f41c6B8354E54d481Efc93,,,EOA,,False
393,0x5364143E10950EE0DCf01cb71742e4e290c70A4d,,,EOA,,False
394,0xA49d9b78ad1b389Ee8D35aDF4Af065aFC17F8C3b,,,EOA,,False
395,0xace2d948fC7ea3Bc49eEE5526786d66d19BC470e,,,EOA,,False
396,0xAf5a05ebe2D24C5C6A6bE222F824A8a0C170dAEC,,,EOA,,False
397,0xbCfd5dbec5F49230210e0Be85ceE183097e840aa,,,EOA,,False
398,0xcd586B88970FdeD6D3DCADf0C6AF4ad581eE7D5C,,,EOA,,False
399,0xFBAcf517a8523a41C75C189FB9FCE7b536030e1A,,,EOA,,False
400,0xfDe2583B0a85f36e62D0652c4a8D71d5CAd125B2,,,EOA,,False
401,0x035483926d143B394Eb9fc8B974b44EBF338dFC7,,,EOA,,False
402,0x0f7fBEeFF2C593dAFd27B6C69f59E32f84D6F448,,,unknown_smart_contract,,False
403,0x0f87DD03a74e6a48D56661d96f44880C79b9d795,,,EOA,,False
404,0x0fc4b69958CB2Fa320a96d54168b89953a953FBF,,,EOA,,False
405,0x0fEE9101E40787e64107C3DC585937c9f3DDB3a6,,,EOA,,False
406,0x49069B69AF418de925e07fFa16092cA9d5623Ad6,,,EOA,,False
407,0x51C27b9CD6517B701CeDD084Dd34B2c3B5eFE246,,,EOA,,False
408,0x5671C624B83246f952d786460D036D378Da16973,IEMOA,,unknown_smart_contract,,False
409,0x6767526a362EC6c6b1DF185478e4F01506B73Ff3,,,EOA,,False
410,0x7390917c51fa26AFB227cD41B1D7123E8489d1dC,,,unknown_smart_contract,,False
411,0x8DC250D5403Ba72cBEaF0ac40f7c61c6DB3a9A20,,,unknown_smart_contract,,False
412,0x976D34936f9ADB2712A1F0325984e18ca6a020C4,,,EOA,,False
413,0xa5cf402BFEf50C5208857CD78Cc08669434Ad015,,,EOA,,False
414,0xA5f27306050a0CFc6c8E4EE5cfB99cBE9De87191,,,EOA,,False
415,0xa958E6B5B36912268AEC342b403b0d240c3aCBfD,,,EOA,,False
416,0x00f282C40b92BEd05f1776caDF1C8b96b9fBaEE3,,,EOA,,False
417,0x1763F1A93815Ee6e6bc3C4475d31cC9570716dB2,,,EOA,,False
418,0x22Acb809d08aE7c79F0b84513EfCE0577acFE514,,,EOA,,False
419,0x593065A46a507dC0Da5146020EfC1476067Aab8c,,,EOA,,False
420,0x5Ba4d09bFe32cd043E1f54889A470d96ABB71bB1,,,EOA,,False
421,0x7e5eC8cd153273c3dF23e53453718a888209FB09,,,unknown_smart_contract,,False
422,0xb3677e8A220E07cb67969057dd7A576d01731fF5,,,unknown_smart_contract,,False
423,0xD09f16830172E6073e8E5EE5053f35010f1c7d7A,,,unknown_smart_contract,,False
424,0x01df05aC0537407f6806fE2b043cc90cfF0309EF,,,EOA,,False
425,0x1CE8D873C4eE3987893B5Eb8Ed3F5D04FA4b4CaE,,,EOA,,False
426,0x35d1a61928b08696e280F98e7677950D395869BC,,,EOA,,False
427,0x4BF2f0c5D423B789E044Ea3534Ba0034a05398F9,,,EOA,,False
428,0x735f95a6595e081c149eA86bcC4f0001546E675b,,,EOA,,False
429,0x8faAC1dbBc4a5556ff99CA90a4220b18F26c1784,,,EOA,,False
430,0xBe23CbB62064b8B1550Ae5ADA59c39d45b1E2081,,,EOA,,False
431,0xd9278486b1d8D4f24415Ed069969470094d4cf73,,,EOA,,False
432,0xDAE23a5798EeCD5F3d2769f95D6ca4470c1B8bf7,,,EOA,,False
433,0x1eDB8A5d51880c81bA6B4812485c3dC16085fC39,,,EOA,,False
434,0x3909336de913344701C6F096502d26208210b39F,,,unknown_smart_contract,,False
435,0x4591fd0C3160CDbFef4caf804Df3e45dA23aF56a,,,unknown_smart_contract,,False
436,0x5C2aB5dC71CED4d3A07F048dC9c068DfD4fC4D53,,,EOA,,False
437,0x7EcA937B8A8DB1628D2A857C7781656A5a9b627B,,,EOA,,False
438,0x92e74E50edCE4573d181C03cA889f72640cD3a94,,,EOA,,False
439,0xbef3fC8d2C89B2cE17e6A948a2764AD2D0951cE8,,,EOA,,False
440,0xdD5Bc57BF90e6C6B341120e5b38fb6EdA8e6481d,,,EOA,,False
441,0xf3e36aD56aa85ABdaCc18c02D19509ae4F7d5899,,,EOA,,False
442,0x0Df7060C91EFb1c531e3e93598e2D472fdf9221A,,,EOA,,False
443,0x17df44483dB7143116F5671a699E41b403067dB6,,,EOA,,False
444,0x18E24850FDEceee577da1e08C63B260cFf69B962,,,EOA,,False
445,0x23d3285bfE4Fd42965A821f3aECf084F5Bd40Ef4,other_contracts,,unknown_smart_contract,,False
446,0x2928908A41A905b9732530ce02d9C2eA3EE39946,,,EOA,,False
447,0x2dEa8B167A2a7e602b6C069925B69efBcea902A5,,,EOA,,False
448,0x51bF82eb274EdF2322444B4f36dBd56179090808,,,EOA,,False
449,0x8a1034e56b0EE90d9b2A2d4D63B07bcAC9457283,,,unknown_smart_contract,,False
450,0x8A8e9730646EFd1e57453054F1a6366897d7cb1C,,,EOA,,False
451,0xA9e8bD5F14C553ef8D8215eAd82997560162132d,,,EOA,,False
452,0xbA2828dc3844898EEEA02aF3DA593C7b13A61C19,,,EOA,,False
453,0xd3d791A9f0A57b6B88fFc00d6577115526ae6C50,,,EOA,,False
454,0xe27A7356344406AFF0165AC053257c6479389589,,,unknown_smart_contract,,False
455,0xE2cde2Af8d4c80028AE03F2Abc3d0cBd4FFeFE08,,,unknown_smart_contract,,False
456,0xf0b9C328cc542a1D45392CD910033Df6893e6A65,,,EOA,,False
457,0xF44220e22573AC6557A60D1973D2A088BAc8DD22,,maker-vault-owner,EOA,etherscan,False
458,0x676Aecc97bF721C3cb3329A22D49C0ea0ED375F7,,,EOA,,False
459,0x8a8743AFC23769d5B27Fb22af510DA3147BB9A55,,,EOA,,False
460,0x8ecadE7f6c5E2996A455fd73661f171301a3c2d6,,,EOA,,False
461,0xaD35626Cd89E017FdD536dE404502D0C74F19555,,,unknown_smart_contract,,False
462,0xb7f1eA585D7Bf0F04941A29A03465cB74844c0Cb,,beacon-depositor,EOA,etherscan,False
463,0xd2D314606CAb9fa389661eF4AF2062e66Ec13a6A,,,EOA,,False
464,0x273E9C8198378640F5f007379034b5fa201eF119,,,EOA,,False
465,0x389505f098a29a994A3ed0e674f07cd451dde42C,,,EOA,,False
466,0x411147C328E430538c6606af6D3B57FD818f5F11,,,EOA,,False
467,0x49f834Da90FAB90e60CcA730B80e7c60e15FCA0B,,,EOA,,False
468,0x9ae57ce31BDae73A0d3BF701998Af5494a1cEeec,,,EOA,,False
469,0xA95906eAfDd96FA6bc07f18941c98e18f5F61CbB,,,EOA,,False
470,0xD5d7a99e7657aD886369ab4467002C6EcdC44040,,,EOA,,False
471,0x0527CA32E9b77bB01e94E69160C37221F54b1522,,,EOA,,False
472,0x32e46CAB87109Ee6EDe7d03d263C47be987238B9,,,EOA,,False
473,0x3ddc0D8b59C05CAe4e4102307305Cf3fBE7cd01C,,,EOA,,False
474,0x3F29065b40353C7D823B5834E8Ccff5Cf1e539B2,,,EOA,,False
475,0x7C976f00E84Db0b44F945fC6d7faD34B43150a1A,,,EOA,,False
476,0x8C548be0d3Dd0c7D924d24dB16aF1540b6Ca55f9,,,EOA,,False
477,0x98339859e8eb8224A54935136fbdC7d380342b37,,,EOA,,False
478,0xd40e8ceE01A147f0a24524D725eF1F0297BA6B06,,,EOA,,False
479,0xFA881c602C1B04eEb9FFA3a4f25E9Ef845e1621a,,,EOA,,False
480,0x29403F5CA040334230A7ECCa907Cfb662178Bd83,,,EOA,,False
481,0x30E4E588e1506B3663728Feeab0c32c4D44C292B,IEMOA,,unknown_smart_contract,,False
482,0x54b55662901aF57B31fb6B52AF8175b652A5816e,,,EOA,,False
483,0x7D1904427673Cf7E0BA90b3288BC955F11d51ad5,,,EOA,,False
484,0x8252b3E3Cf1AF9f87dB9243Fe203Ff5608d4D7aa,,,EOA,,False
485,0xa5946A2C7A6C4232224b89a696AE51879bf5aED1,,,unknown_smart_contract,,False
486,0xb1ddE4d00b21C62EdA810773B44151e0AfE49c1C,,,EOA,,False
487,0xCC67717E45e9b2e33E899e70123e9305a1Eb6A75,,,EOA,,False
488,0xEa54DC3Db9e248f274A251512372fb9dFE84d364,,,EOA,,False
489,0xfb2FB548fCc27228CEc48bA2aFCA7cdE532C60EE,,,EOA,,False
490,0x013d81dCFA99546c14AB3976Abbe494B3e07EdD8,IEMOA,,unknown_smart_contract,,False
491,0x0a25366c4A76732839F3F9A63093E53423B647a6,,,unknown_smart_contract,,False
492,0x16b2e1230fE07a340d4e541Bb55d025136d54b2f,,,EOA,,False
493,0x19379a92a61fE2fcF7571c84E44F6fE9Df57932d,,,EOA,,False
494,0x195E8cD1Cca12FD18643000C6D4e21B766d92A10,,,EOA,,False
495,0x4BBA5F077a8fCFaF8d6d07c6cfBCE553E2d94C9c,,,EOA,,False
496,0x4c9F7207be28278b9DCA129f2e211AcfFf48Fb01,,,EOA,,False
497,0x602d9aBD5671D24026e2ca473903fF2A9A957407,,,EOA,,False
498,0x6264B7F05fACAdAf24b71a96E1Df3f46a654b799,,,EOA,,False
499,0xA52B2b3A918Effe74F02ffa3C166742af0B36ea7,,,EOA,,False
500,0xC69aDcA4485C0C494f34e9Aa6b0A31f343f76411,,,EOA,,False
501,0xc9bAE7707881009CEE36E93d6Bd518D84c2ACaB2,,,unknown_smart_contract,,False
502,0xDA14473cB67529C8a780c4D0c5C6eb2CF1A9FDE7,,,EOA,,False
503,0xdDFa95dFb378d271ABb3d092E9755eAa75AB62Ef,,,EOA,,False
